dateTime,usUnits,interval,altimeter,appTemp,appTemp1,barometer,batteryStatus1,batteryStatus2,batteryStatus3,batteryStatus4,batteryStatus5,batteryStatus6,batteryStatus7,batteryStatus8,cloudbase,co,co2,consBatteryVoltage,dewpoint,dewpoint1,ET,extraHumid1,extraHumid2,extraHumid3,extraHumid4,extraHumid5,extraHumid6,extraHumid7,extraHumid8,extraTemp1,extraTemp2,extraTemp3,extraTemp4,extraTemp5,extraTemp6,extraTemp7,extraTemp8,forecast,hail,hailBatteryStatus,hailRate,heatindex,heatindex1,heatingTemp,heatingVoltage,humidex,humidex1,inDewpoint,inHumidity,inTemp,inTempBatteryStatus,leafTemp1,leafTemp2,leafWet1,leafWet2,lightning_distance,lightning_disturber_count,lightning_energy,lightning_noise_count,lightning_strike_count,luminosity,maxSolarRad,nh3,no2,noise,o3,outHumidity,outTemp,outTempBatteryStatus,pb,pm10_0,pm1_0,pm2_5,pressure,radiation,rain,rainBatteryStatus,rainRate,referenceVoltage,rxCheckPercent,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,snow,snowBatteryStatus,snowDepth,snowMoisture,snowRate,so2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,soilTemp1,soilTemp2,soilTemp3,soilTemp4,supplyVoltage,txBatteryStatus,UV,uvBatteryStatus,windBatteryStatus,windchill,windDir,windGust,windGustDir,windrun,windSpeed
1667430720,1,1,NULL,63.640673707216465,NULL,30.134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2913.7340510620693,NULL,NULL,1.91,50.57957017532689,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.401,NULL,NULL,NULL,65.97112738145393,NULL,49.01419530461436,47,70.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,63.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.4,NULL,1,22.5,0,0
1667430660,1,1,NULL,63.640673707216465,NULL,30.135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2913.7340510620693,NULL,NULL,3.6,50.57957017532689,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.401,NULL,NULL,NULL,65.97112738145393,NULL,49.578811950674975,48,70.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,63.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.4,NULL,0,NULL,0,0
1667430600,1,1,NULL,63.766780605382706,NULL,30.134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2914.9853530567166,NULL,NULL,1.99,50.674064446550446,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.510999999999996,NULL,NULL,NULL,66.11568888219942,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,1,22.5,0,0
1667430540,1,1,NULL,63.32203193245228,NULL,30.134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2818.3110052764364,NULL,NULL,1.92,51.09943157678368,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.558,NULL,NULL,NULL,66.31803942906701,NULL,49.670157696454375,48,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,22.5,2,22.5,0.016666666666666666,1
1667430480,1,1,NULL,63.203511605382715,NULL,30.135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2914.9853530567166,NULL,NULL,3.59,50.674064446550446,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.510999999999996,NULL,NULL,NULL,66.11568888219942,NULL,49.670157696454375,48,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,22.5,2,22.5,0.016666666666666666,1
1667430420,1,1,NULL,63.766780605382706,NULL,30.133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2914.9853530567166,NULL,NULL,1.89,50.674064446550446,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.510999999999996,NULL,NULL,NULL,66.11568888219942,NULL,49.670157696454375,48,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,1,22.5,0,0
1667430360,1,1,NULL,63.648260278313145,NULL,30.135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3013.01828982835,NULL,NULL,1.92,50.24271952475526,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.464,NULL,NULL,NULL,65.91342016664721,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,1,22.5,0,0
1667430300,1,1,NULL,63.77403168520689,NULL,30.132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3014.3113276377467,NULL,NULL,3.62,50.337030158393915,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.574,NULL,NULL,NULL,66.05739508165482,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,76.875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.6,NULL,1,22.5,0,0
1667430240,1,1,NULL,63.77403168520689,NULL,30.133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3014.3113276377467,NULL,NULL,1.89,50.337030158393915,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.574,NULL,NULL,NULL,66.05739508165482,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.6,NULL,1,22.5,0,0
1667430180,1,1,NULL,63.08499127831315,NULL,30.131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3013.01828982835,NULL,NULL,1.92,50.24271952475526,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.464,NULL,NULL,NULL,65.91342016664721,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,22.5,1,22.5,0.016666666666666666,1
1667430120,1,1,NULL,63.648260278313145,NULL,30.131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3013.01828982835,NULL,NULL,3.63,50.24271952475526,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.464,NULL,NULL,NULL,65.91342016664721,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,1,22.5,0,0
1667430060,1,1,NULL,63.529739951243585,NULL,30.128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3112.451476840696,NULL,NULL,1.89,49.80521350190094,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.416999999999994,NULL,NULL,NULL,65.71123376585464,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,0,NULL,0,0
1667430000,1,1,NULL,63.529739951243585,NULL,30.131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3112.451476840696,NULL,NULL,2.53,49.80521350190094,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.416999999999994,NULL,NULL,NULL,65.71123376585464,NULL,49.105309602594915,47,70.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,0,NULL,0,0
1667429940,1,1,NULL,63.648260278313145,NULL,30.129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3013.01828982835,NULL,NULL,3.6,50.24271952475526,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.464,NULL,NULL,NULL,65.91342016664721,NULL,49.19642212324021,47,70.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.5,NULL,0,NULL,0,0
1667429880,1,1,NULL,63.52256777535589,NULL,30.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3011.7255213514773,NULL,NULL,1.9,50.1484077060535,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.354000000000006,NULL,NULL,NULL,65.76958376307448,NULL,49.19642212324021,47,70.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.4,NULL,1,22.5,0,0
1667429820,1,1,NULL,62.8336849713922,NULL,30.127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3010.4330222122076,NULL,NULL,1.93,50.05409470226628,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.244,NULL,NULL,NULL,65.6258854905955,NULL,49.19642212324021,47,70.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.3,22.5,1,22.5,0.016666666666666666,1
1667429760,1,1,NULL,62.8336849713922,NULL,30.126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3010.4330222122076,NULL,NULL,3.56,50.05409470226628,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.244,NULL,NULL,NULL,65.6258854905955,NULL,49.19642212324021,47,70.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.3,22.5,2,22.5,0.016666666666666666,1
1667429700,1,1,NULL,62.8336849713922,NULL,30.126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3010.4330222122076,NULL,NULL,1.99,50.05409470226628,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.244,NULL,NULL,NULL,65.6258854905955,NULL,49.28753286660222,47,70.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.3,22.5,1,22.5,0.016666666666666666,1
1667429640,1,1,NULL,62.708149661906575,NULL,30.126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,1.93,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,49.28753286660222,47,70.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,1,22.5,0.016666666666666666,1
1667429580,1,1,NULL,62.708149661906575,NULL,30.126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,4.01,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,49.28753286660222,47,70.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,1,22.5,0.016666666666666666,1
1667429520,1,1,NULL,62.708149661906575,NULL,30.124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,1.91,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,49.28753286660222,47,70.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,76.875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,1,22.5,0.016666666666666666,1
1667429460,1,1,NULL,63.271418661906566,NULL,30.124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,1.94,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,49.37864183273296,47,70.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,NULL,1,22.5,0,0
1667429400,1,1,NULL,62.708149661906575,NULL,30.126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,3.66,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,48.80241558958676,46,70.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,2,22.5,0.016666666666666666,1
1667429340,1,1,NULL,62.708149661906575,NULL,30.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,1.92,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,48.80241558958676,46,70.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,76.875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,2,22.5,0.016666666666666666,1
1667429280,1,1,NULL,62.708149661906575,NULL,30.124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3009.140792415614,NULL,NULL,1.94,49.9597805133713,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.13400000000001,NULL,NULL,NULL,65.48232496974717,NULL,49.37864183273296,47,70.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,2,22.5,0.016666666666666666,1
1667429220,1,1,NULL,62.59086871574679,NULL,30.124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3108.4479509309076,NULL,NULL,3.46,49.52282901590401,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.087,NULL,NULL,NULL,65.2823054937581,NULL,49.46974902168446,47,70.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,76.875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,1,22.5,0.016666666666666666,1
1667429160,1,1,NULL,62.59086871574679,NULL,30.123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3108.4479509309076,NULL,NULL,1.92,49.52282901590401,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.087,NULL,NULL,NULL,65.2823054937581,NULL,48.98415676151949,46,70.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,63.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.2,22.5,2,22.5,0.016666666666666666,1
1667429100,1,1,NULL,62.71599216540201,NULL,30.122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3109.782181883124,NULL,NULL,2.09,49.61695839971425,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.196999999999996,NULL,NULL,NULL,65.42514602298581,NULL,49.07502461655262,46,70.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,63.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63.3,22.5,2,22.5,0.016666666666666666,1
