dateTime,usUnits,interval,altimeter,appTemp,appTemp1,barometer,batteryStatus1,batteryStatus2,batteryStatus3,batteryStatus4,batteryStatus5,batteryStatus6,batteryStatus7,batteryStatus8,cloudbase,co,co2,consBatteryVoltage,dewpoint,dewpoint1,ET,extraHumid1,extraHumid2,extraHumid3,extraHumid4,extraHumid5,extraHumid6,extraHumid7,extraHumid8,extraTemp1,extraTemp2,extraTemp3,extraTemp4,extraTemp5,extraTemp6,extraTemp7,extraTemp8,forecast,hail,hailBatteryStatus,hailRate,heatindex,heatindex1,heatingTemp,heatingVoltage,humidex,humidex1,inDewpoint,inHumidity,inTemp,inTempBatteryStatus,leafTemp1,leafTemp2,leafWet1,leafWet2,lightning_distance,lightning_disturber_count,lightning_energy,lightning_noise_count,lightning_strike_count,luminosity,maxSolarRad,nh3,no2,noise,o3,outHumidity,outTemp,outTempBatteryStatus,pb,pm10_0,pm1_0,pm2_5,pressure,radiation,rain,rainBatteryStatus,rainRate,referenceVoltage,rxCheckPercent,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,snow,snowBatteryStatus,snowDepth,snowMoisture,snowRate,so2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,soilTemp1,soilTemp2,soilTemp3,soilTemp4,supplyVoltage,txBatteryStatus,UV,uvBatteryStatus,windBatteryStatus,windchill,windDir,windGust,windGustDir,windrun,windSpeed,,,,,,,,,,,,,,,
1667961120,1,1,30.39574998,46.1708869,NULL,30.393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3328.641327,NULL,NULL,1.75,35.65397816,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.709,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,50.3,NULL,NULL,NULL,NULL,NULL,30.393,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,292.5,4,292.5,0.033333333,2,,,,,,,,,,,,,,,
1667961060,1,1,30.39374975,46.09724787,NULL,30.391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,2.68,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.391,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,292.5,4,292.5,0.033333333,2,,,,,,,,,,,,,,,
1667961000,1,1,30.39174951,44.97070987,NULL,30.389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,1.81,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.389,NULL,0,NULL,0,NULL,81.14583333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,292.5,7,292.5,0.066666667,4,,,,,,,,,,,,,,,
1667960940,1,1,30.39174951,44.40744087,NULL,30.389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,1.83,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.389,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,315,7,315,0.083333333,5,,,,,,,,,,,,,,,
1667960880,1,1,30.39274963,43.84417187,NULL,30.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,2.72,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.78750733,30,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.39,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,292.5,7,292.5,0.1,6,,,,,,,,,,,,,,,
1667960820,1,1,30.38974928,44.40744087,NULL,30.387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,1.74,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.387,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,292.5,7,292.5,0.083333333,5,,,,,,,,,,,,,,,
1667960760,1,1,30.39174951,44.40744087,NULL,30.389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,1.75,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.389,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,315,8,315,0.083333333,5,,,,,,,,,,,,,,,
1667960700,1,1,30.39174951,44.97070987,NULL,30.389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3429.905835,NULL,NULL,2.7,35.20841432,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.662,NULL,NULL,NULL,50.3,NULL,36.78750733,30,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.3,NULL,NULL,NULL,NULL,NULL,30.389,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.3,315,7,292.5,0.066666667,4,,,,,,,,,,,,,,,
1667960640,1,1,30.39274963,45.08604253,NULL,30.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3431.417515,NULL,NULL,1.82,35.30176293,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.772,NULL,NULL,NULL,50.4,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.4,NULL,NULL,NULL,NULL,NULL,30.39,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.4,315,9,315,0.066666667,4,,,,,,,,,,,,,,,
1667960580,1,1,30.39374975,45.72322436,NULL,30.391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3330.109121,NULL,NULL,1.75,35.74751987,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.819,NULL,NULL,NULL,50.4,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,50.4,NULL,NULL,NULL,NULL,NULL,30.391,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.4,315,6,315,0.05,3,,,,,,,,,,,,,,,
1667960520,1,1,30.39274963,45.83888182,NULL,30.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3331.577228,NULL,NULL,2.69,35.84106019,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.929,NULL,NULL,NULL,50.5,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,50.5,NULL,NULL,NULL,NULL,NULL,30.39,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.5,292.5,4,292.5,0.05,3,,,,,,,,,,,,,,,
1667960460,1,1,30.39174951,45.7646943,NULL,30.389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3432.929517,NULL,NULL,1.74,35.39511013,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.882,NULL,NULL,NULL,50.5,NULL,36.78750733,30,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.5,NULL,NULL,NULL,NULL,NULL,30.389,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.5,292.5,6,292.5,0.05,3,,,,,,,,,,,,,,,
1667960400,1,1,30.39374975,44.0748873,NULL,30.391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3432.929517,NULL,NULL,1.76,35.39511013,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.882,NULL,NULL,NULL,50.5,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.5,NULL,NULL,NULL,NULL,NULL,30.391,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.5,292.5,8,270,0.1,6,,,,,,,,,,,,,,,
1667960340,1,1,30.39474986,45.3168583,NULL,30.392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,2.77,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.392,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,7,270,0.066666667,4,,,,,,,,,,,,,,,
1667960280,1,1,30.39474986,45.8801273,NULL,30.392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.74,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.78750733,30,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.392,NULL,0,NULL,0,NULL,81.14583333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,3,315,0.05,3,,,,,,,,,,,,,,,
1667960220,1,1,30.39574998,46.4433963,NULL,30.393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.75,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.78750733,30,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.393,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,3,315,0.033333333,2,,,,,,,,,,,,,,,
1667960160,1,1,30.39775021,46.55887969,NULL,30.395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,2.73,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.395,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,3,315,0.033333333,2,,,,,,,,,,,,,,,
1667960100,1,1,30.3967501,46.4433963,NULL,30.394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.79,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.394,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,3,315,0.033333333,2,,,,,,,,,,,,,,,
1667960040,1,1,30.3967501,47.12214869,NULL,30.394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,1.82,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.394,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,2,315,0.016666667,1,,,,,,,,,,,,,,,
1667959980,1,1,30.39574998,46.55887969,NULL,30.393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,2.71,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.393,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,4,315,0.033333333,2,,,,,,,,,,,,,,,
1667959920,1,1,30.39574998,46.55887969,NULL,30.393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,1.74,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.393,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,3,315,0.033333333,2,,,,,,,,,,,,,,,
1667959860,1,1,30.39274963,45.99561069,NULL,30.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,1.75,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.39,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,4,315,0.05,3,,,,,,,,,,,,,,,
1667959800,1,1,30.39274963,47.12214869,NULL,30.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3435.954485,NULL,NULL,2.71,35.58180027,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.102,NULL,NULL,NULL,50.7,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.7,NULL,NULL,NULL,NULL,NULL,30.39,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.7,315,2,315,0.016666667,1,,,,,,,,,,,,,,,
1667959740,1,1,30.3907494,47.0066653,NULL,30.388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.82,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.388,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,2,315,0.016666667,1,,,,,,,,,,,,,,,
1667959680,1,1,30.39374975,45.8801273,NULL,30.391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.75,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.391,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,5,315,0.05,3,,,,,,,,,,,,,,,
1667959620,1,1,30.3907494,46.4433963,NULL,30.388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,2.72,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.388,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,6,315,0.033333333,2,,,,,,,,,,,,,,,
1667959560,1,1,30.38774904,45.3168583,NULL,30.385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.74,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.385,NULL,0,NULL,0,NULL,85.41666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,6,315,0.066666667,4,,,,,,,,,,,,,,,
1667959500,1,1,30.38674893,45.8801273,NULL,30.384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3434.44184,NULL,NULL,1.75,35.4884559,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.992,NULL,NULL,NULL,50.6,NULL,36.87390402,30,69.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,50.6,NULL,NULL,NULL,NULL,NULL,30.384,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,50.6,315,4,315,0.05,3,,,,,,,,,,,,,,,
