dateTime,usUnits,interval,altimeter,appTemp,appTemp1,barometer,batteryStatus1,batteryStatus2,batteryStatus3,batteryStatus4,batteryStatus5,batteryStatus6,batteryStatus7,batteryStatus8,cloudbase,co,co2,consBatteryVoltage,dewpoint,dewpoint1,ET,extraHumid1,extraHumid2,extraHumid3,extraHumid4,extraHumid5,extraHumid6,extraHumid7,extraHumid8,extraTemp1,extraTemp2,extraTemp3,extraTemp4,extraTemp5,extraTemp6,extraTemp7,extraTemp8,forecast,hail,hailBatteryStatus,hailRate,heatindex,heatindex1,heatingTemp,heatingVoltage,humidex,humidex1,inDewpoint,inHumidity,inTemp,inTempBatteryStatus,leafTemp1,leafTemp2,leafWet1,leafWet2,lightning_distance,lightning_disturber_count,lightning_energy,lightning_noise_count,lightning_strike_count,luminosity,maxSolarRad,nh3,no2,noise,o3,outHumidity,outTemp,outTempBatteryStatus,pb,pm10_0,pm1_0,pm2_5,pressure,radiation,rain,rainBatteryStatus,rainRate,referenceVoltage,rxCheckPercent,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,snow,snowBatteryStatus,snowDepth,snowMoisture,snowRate,so2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,soilTemp1,soilTemp2,soilTemp3,soilTemp4,supplyVoltage,txBatteryStatus,UV,uvBatteryStatus,windBatteryStatus,windchill,windDir,windGust,windGustDir,windrun,windSpeed
1667489280,1,1,30.22873045651172,64.06873181356866,NULL,30.226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2171.8113635583722,NULL,NULL,1.81,53.44403000034316,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.337,NULL,NULL,NULL,66.98643795507216,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,63,NULL,NULL,NULL,NULL,NULL,30.226,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,63,NULL,1,90,0,0
1667489220,1,1,30.230730690187656,63.23404862980213,NULL,30.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2082.196339076257,NULL,NULL,2.11,53.53833610806447,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.054,NULL,NULL,NULL,66.73536608217003,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,62.7,NULL,NULL,NULL,NULL,NULL,30.228,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,62.7,90,2,90,0.016666666666666666,1
1667489160,1,1,30.229730573349244,63.53918325927306,NULL,30.227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2080.3985722302427,NULL,NULL,1.81,53.34624628218693,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.834,NULL,NULL,NULL,66.43586679353851,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,62.5,NULL,NULL,NULL,NULL,NULL,30.227,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,62.5,NULL,1,90,0,0
1667489100,1,1,30.230730690187656,63.15265066683716,NULL,30.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2077.703348568472,NULL,NULL,1.89,53.058105266298725,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.504000000000005,NULL,NULL,NULL,65.98779793521132,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,62.2,NULL,NULL,NULL,NULL,NULL,30.228,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,62.2,NULL,2,90,0,0
1667489040,1,1,30.229730573349244,62.33213653401972,NULL,30.227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2075.9074838944643,NULL,NULL,2.24,52.866007070864356,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.284,NULL,NULL,NULL,65.68986700872463,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,62,NULL,NULL,NULL,NULL,NULL,30.227,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,62,90,2,90,0.016666666666666666,1
1667488980,1,1,30.231730807026942,61.640377251440746,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2075.0098368950776,NULL,NULL,1.81,52.76995671766166,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.174,NULL,NULL,NULL,65.54113474138127,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,61.9,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,61.9,90,3,90,0.03333333333333333,2
1667488920,1,1,30.230730690187656,62.186889862222884,NULL,30.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1988.6890473198866,NULL,NULL,1.81,53.049768191792495,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.111,NULL,NULL,NULL,65.58353474747587,NULL,50.93663481281011,51,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,61.8,NULL,NULL,NULL,NULL,NULL,30.228,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,61.8,90,2,90,0.016666666666666666,1
1667488860,1,1,30.22773033967507,62.05818185218636,NULL,30.225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1987.8283784238604,NULL,NULL,2.15,52.953555134935016,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.001,NULL,NULL,NULL,65.43442120639605,NULL,50.84461121533437,51,69.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,61.7,NULL,NULL,NULL,NULL,NULL,30.225,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,61.7,90,2,90,0.016666666666666666,1
1667488800,1,1,30.22873045651172,61.34823237752062,NULL,30.226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1901.8146880801094,NULL,NULL,1.91,53.13201537244752,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.828,NULL,NULL,NULL,65.32564371866721,NULL,50.84461121533437,51,69.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,61.5,NULL,NULL,NULL,NULL,NULL,30.226,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,61.5,90,3,90,0.03333333333333333,2
1667488740,1,1,30.230730690187656,61.10931970872741,NULL,30.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1985.2474679703373,NULL,NULL,1.81,52.66491114093051,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.671,NULL,NULL,NULL,64.98801643785413,NULL,50.84461121533437,51,69.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,61.4,NULL,NULL,NULL,NULL,NULL,30.228,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,61.4,90,3,90,0.03333333333333333,2
